conversation_id,customer_tweet_id,customer_message,customer_author,brand_tweet_id,brand_reply
,1367967,"@AmazonHelp Order is ""dispatching soon"" but it's arriving today, and it's 4pm already? Need this item for work. https://t.co/sjlHw5kAsy",438447,1367965,"@438447 Hey! We'd love to help! Can you tell us which site you used when placing your order? i.e.,.com,.in,.co.uk? Let us know.^SK"
,152203,@AmazonHelp Ah dommage je n'achèterais pas alors. Vous ne savez pas si vous en aurez à nouveau en stock ? (vu que ce sont les nouveaux ipad pro).,150780,152205,@150780 Nous n'avons malheureusement pas de visibilité dessus pour l'instant. Restez connectée :) ce sera mis à jour dès qu'il y a du nouveau.
,123424,"@116313 →Kindle版も絶賛おススメ！
見開きページのビジュアルが見事です。
紙媒体だとページのあいだ、いわゆるノド？にあたるところで画像がどうしてもすこし難ありのなりますが、2ページ見開き掲載スタイルにすると画面いっぱいにー
つよぽんのーごろさんのーしんごのー
素晴らしい｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡",143572,123423,"@143572 Kindle版でお読みいただきありがとうございます！
ぜひいつでも、何度でもお楽しみください👏😍　MH"
,355328,Um grande elogio p/ @117086 q vendeu a coleção d teatro completa do Shakespeare c/ o menor preço da interwebs e entregou em menos d 2d ❤️ https://t.co/vs0UqFqOSr,200427,355327,"@200427 Olá Lee, saber que você teve uma boa experiencia nós deixa emocionados. ❤ O que você esta achando da coleção? ^DA https://t.co/NCL5k4qplg"
,2740685,@115850 I have purchased a Motorola pulse escape for rupees 1990 and paid the amount by Visacard by online portal. But somehow first time the transection has been failed but money has been deducted and therefore I have paid second time for the product. I want my money back.,767791,2740684,@767791 I'm sorry to hear about your payment. Please report this to our support team here: https://t.co/vlvfJr4nN9 so that we can assist you better. ^HS
,490381,Hey @115821 remind me why I'm paying for 2day shipping when twice this week my packages have been late and another package last month was also late.,231823,490380,@231823 So sorry to hear about the issues! Are the orders arriving later than the dates provided in your order confirmation e-mails? ^GS
,77578,"@AmazonHelp You see, it's not just the thrill and the throttle for me. It's the storytelling and the cliffhangers that make it, it. And not sure what the form was about, but filled it nevertheless... https://t.co/Hyexcr1JPZ",132975,77579,@132975 I feel yahh!! The wait still continues!! Thank you keeping us posted. ^BV
,324221,"@115850 order id-402-4902132-3775509  how this paymnt can be done when no delivery boy came to my add.
Allahabad delvry system is poor. https://t.co/jGqMCKUqen",193234,324222,@193234 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN
,2341942,@AmazonHelp It says out for delivery,318610,2341944,@318610 Since it is on the truck for delivery it will be delivered today by 8pm. Keep us updated on its arrival! ^ZW
,1546647,@AmazonHelp I've gotten it and it works now so thank you,478934,1546648,@478934 No problem Jack. ^KM
,1380270,"@AmazonHelp I have placed 3 orders none of them have delivered yet. I had to cancel it after waiting for a months
See Order#__credit_card__",441304,1380273,@441304 Sorry to know about this. Please reach us from here: https://t.co/rS49hgaADF we'll assist you. (1/2) ^SV
,77624,"@118919 can you provide an assistance regarding a product i ordered because i received an email to review on the product when in fact it has not been delivered to me. The expected date of delivery mentioned was 28Nov, no attempts for delivery whatsoever",133292,77622,@133292 Apologies for the delay. Have you reported this to our support team here: https://t.co/vlvfJr4nN9? We'd like to check this for you. ^RB
,389949,@AmazonHelp @115851 the status still says on the way - This is laughable !! https://t.co/3nBMazoDUE,208321,389950,@208321 We've sent a correspondence to your registered email address. Please check and revert. ^SQ
,637324,@AmazonHelp It’s with https://t.co/qgEGP0rVqi. I have been charged $10.99 for a U.S subscription for amazon prime and I don’t have prime.,271115,646724,@271115 Please contact us directly so we can look into this with you: https://t.co/hApLpMlfHN ^SB
,2906640,"@AmazonHelp #facepalm cookies and cache do not create issues like that, those look like placeholder tokens that were not replaced when the page was rendered. I'd suggest you have your developers look into this, I am fairly sure they will find references to the tokens in the source code.",804864,2906641,"@804864 Are you able to see if the A-Z claim was submitted before you received the error message? If not, you can contact us here and we'll be glad to assist: https://t.co/hApLpMlfHN ^FJ"
,58121,@AmazonHelp A claim and escalated. Then the same bs email about how more info is needed and the seller hasn’t received the item. Horrible customer serv.,129194,58120,@129194 I'm sorry for the A-to-z issues. I'd like our team to look into this. Please send us order info here: https://t.co/Z3sF5pyYG5 ^BE
,394901,"@115821 @119356 @AmazonHelp @115851 @209576 Is there anyone who is really concerned abt their customers?  Desperately looking for positive solution. I m not getting any Email response too. Extremely disappointing. Instead of postmorteming the issue, give me the replacement of goods..🙏🙏",209575,394900,@209575 Request you to revert to our email correspondence that you have received on your registered email ID here: https://t.co/NTkrxpsbHJ with further query on this and we'll be happy to take it over from there. (2/2)^SF
,1602143,"@115850 my package is to be delivered today. Have a flight in evening, and I am here at location only for the next two hours. Please help!",491794,1602145,"@491794 I understand the importance of the order. However, we deliver orders till 8 PM if the product is (1/2) ^GK"
,1123622,@115850  https://t.co/JaLEb3OG0B,384979,1141450,@384979 We cross-checked and the app seems to be running fine. Try back in sometime and keep us posted. ^CB
,2405135,@AmazonHelp Had email with £40 off a Kindle. Website won't allow the code says it's expired.,691785,2405133,@691785 Sorry to hear about the issue you're having. Is there info in the email about the date that the offer is available until? There may be Terms &amp; Conditions in the email to advise this. ^ES
,920931,@115850 Stop posting shit. You sold be a defective product and doesn't give a damn about  issue. #biycottAmazon #fakeamazon #disappointing services,626603,2128486,@626603 here: https://t.co/GIJyeYqKE0 and I'll reach out to you. 2/2 ^MM
,2882567,"@AmazonHelp Yea, same day delivery didn’t get delivered TWICE. After leaving delivery instructions, even though even when I haven’t I usually get a phone call. Also my previous package with 2 day delivery was a day late. What’s the point in being a prime member?",799756,2882569,"@799756 Thank you for that information! To better assist you, could you please let us know from which of our marketplaces were these orders placed? https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA, etc. ^RB"
,1682700,@AmazonHelp No updates since that Saturday message about access. Got other mail and different Amazon package on Saturday.,476653,1682702,"@476653 Typically, late deliveries arrive the next business day from when the delivery was marked as attempted. Keep us updated! ^AB"
,2288004,@AmazonHelp #First lost my order# then you place replacement order # 2 days delivery for normal purchase &amp; 5 days for replacement # what a disgusting service,576412,2288006,"@576412 Sorry about your recent experience, Sameer. I've noted your comments and have forwarded your feedback internally. Please be assured that necessary steps will be taken to resolve this issue. ^SY"
,862487,Mala experiencia con @116928. Van 2 pedidos no entregados y ha pasado casi 1 mes de la fecha de entrega. Pongo reclamación y ni contestan,324798,862486,"@324798 Hola Ro, lamentamos el inconveniente. ¿Has contactado con el transportista o con nosotros directamente ?^MB"
,782539,@115850 kindly refund my money  order #404-9907668-2959526,306778,782538,"@306778 Please don't provide your order details,we consider it to be personal information.Our page is visible to the public.2/2 ^SC"
,2463902,How do I contact @115830 and why is it so dificoult?,705217,2463901,@705217 Hello! You can get in touch with us here: https://t.co/JzP7hlA23B. ^CN
,382918,"Really wanting to be an @115821 fan, but when all three of my devices are broken after having them for 3 months it's hard...",206738,382917,"@206738 Oh no! Sorry to hear that, Jon. Will you tell us more about what's going on? Please don't share personal account info! ^AB"
,425425,@AmazonHelp How long it will take can you please deliver it now.,216204,425426,@216204 Now might not be probable. We'll be reverting shortly with further updates. Kindly wait until we reach out. Thanks! ^AB
,1466066,@AmazonHelp Livraison reportée au 2 novembre.. Heureusement que j'en avais besoin avant et que j'ai pris celui là pour le fait qu'il arrivait avant ! ;),460284,1466065,@460284 La solution adaptée vous sera proposée d'ici là. Je vous remercie pour votre patience et compréhension. ^MH
,182978,@AmazonHelp yes i dropped all the details. it has been more than a week.,159037,182979,@159037 Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ (2/2)^HR
,1547873,"@115821 amazone did fraud with me.. i buy a product prepaid and amazone didn't give me the product or  refund 
Order #
403-4256956-6053949",479219,1547872,"@479219 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA"
,2614171,Just called @115830 . They said account is on hold. Couldn’t tell me why and that someone would call me in 24hours. Utter rubbish. Your customer service continues to dumbfound me.,739004,2614169,"@739004 I know how frustrating this is. An account specialist is the best one to get this resolved for you. Keep an eye on your e-mail and be sure to check your spam/junk as well, the e-mails can be routed there sometimes. ^AL"
,883014,"@115821 So, now explaining it for a fifth time to get another agent. Who still doesn’t get it.",122721,883012,@122721 We'd like to have a member of our team look in to this! Leave your info here: https://t.co/gZv6vU0Qyy Keep us posted! ^KN
